"Id","Lg","Lt","NId","D"
"267022","-5.94165539","37.39712833","55","X"
"191797","-6.00643968","37.39681146","33","X"
"191748","-6.0037181","37.39558461","22","0"
"219880","-5.97549089","37.36565054","2","X"
"191625","-6.01181282","37.38950726","6","0"
"174436","-5.98443203","37.37760261","35","T"
"174485","-5.97659618","37.37269796","10","0"
"188379","-5.97553576","37.38338576","14","0"
"290185","-5.98758386","37.40270923","46697","0"
"243118","-5.9597062","37.40292989","2","0"
"245823","-5.92251311","37.39075688","7","0"
"174313","-5.95736443","37.36336967","48","0"
"202225","-5.97732334","37.35383341","46577","0"
"247426","-5.91454867","37.37751002","46482","0"
"174585","-5.96917564","37.37918911","48","0"
"280129","-5.98590113","37.40161346","46613","0"
"191897","-5.97890032","37.40634399","1","T"
"172000","-5.94959424","37.37458834","11","0"
"183241","-5.947383","37.3869047","30050","0"
"246003","-5.94269409","37.40540472","46783","0"
"292200","-5.92022527","37.40392433","46740","0"
"172676","-5.91757427","37.39076295","3","0"
"172913","-5.94271922","37.39715485","22","X"
"172925","-5.93954423","37.40170541","1","0"
"192003","-6.00872028","37.40633836","89","0"
"174691","-5.96439963","37.35671188","110","0"
"171894","-5.98355917","37.36191217","16","0"
"174193","-5.97648806","37.38337583","2","0"
"191505","-6.01346085","37.37556559","3","0"
"191376","-5.9749808","37.3773837","22","0"
"172521","-5.95227205","37.38736698","46272","0"
"172392","-5.96408036","37.4043049","1128","0"
"183347","-5.96877704","37.39942275","13105","0"
"245611","-5.93719049","37.41110659","7","0"
"172570","-5.95819573","37.39469901","46224","0"
"173068","-5.94431677","37.39902471","44","X"
"173019","-5.94099977","37.39905159","62","T"
"191768","-6.00245014","37.39621767","27","0"
"192195","-6.00190368","37.41090595","46633","0"
"192109","-6.00925255","37.40677659","182","X"
"174207","-5.98362839","37.36203319","153","0"
"191519","-6.01318055","37.37590031","1","T"
"183453","-5.97043576","37.40842098","40259","0"
"174456","-5.9815946","37.37709146","19","0"
"248622","-5.97269054","37.43298164","46532","0"
"172129","-5.94674071","37.38623671","1","X"
"310637","-5.98421451","37.39494283","46804","0"
"245803","-5.97060081","37.40841575","40269","0"
"172378","-5.95922576","37.40466999","46296","0"
"245966","-5.92206722","37.40297834","3","0"
"245717","-5.91941088","37.37644486","2","0"
"191754","-6.00273686","37.39582383","26","T"
"242067","-6.00854571","37.40949432","15","T"
"250686","-5.97244086","37.39213044","46202","0"
"174393","-5.94978518","37.37726687","106","0"
"172192","-5.9354185","37.37410232","1088","0"
"268047","-5.91781697","37.4063615","16","0"
"172770","-5.91924104","37.39836579","46388","X"
"172733","-5.91440914","37.39103987","21","0"
"172819","-5.93042202","37.40269733","3","0"
"191811","-5.98932214","37.39808175","5","0"
"171837","-5.97957146","37.34552765","2","0"
"191568","-5.99827386","37.38015234","3","0"
"174493","-5.9761193","37.37424148","18","0"
"174742","-5.97285374","37.37101623","8","0"
"174748","-5.96799261","37.37027883","52","0"
"172584","-5.96451577","37.39180235","46235","0"
"192060","-5.9825171599999996","37.40717466","46589","0"
"245170","-5.96434456","37.41851955","1","0"
"183155","-5.97113027","37.42347996","42907","0"
"172578","-5.96780733","37.39660656","46205","0"
"172329","-5.96442142","37.41665918","1109","0"
"174256","-5.95536969","37.36569951","157","0"
"174250","-5.95496553","37.36621998","3","0"
"172827","-5.92995525","37.40532444","46397","0"
"172335","-5.98764082","37.42699883","46079","0"
"183404","-5.97887904","37.42715784","3124","0"
"200218","-5.97638717","37.3559672","14","T"
"174499","-5.9718612","37.36872318","4","0"
"172092","-5.9816613","37.35924811","49","T"
"172086","-5.98463262","37.36426585","43","0"
"191911","-6.00532493","37.40582162","16","0"
"191954","-6.00612654","37.40616597","52","T"
"227709","-5.96789587","37.33019392","24","0"
"202239","-5.97657623","37.35434187","1","0"
"202233","-5.97692564","37.3541607","8","0"
"183304","-5.96566345","37.39285759","46037","0"
"245568","-5.9774619","37.38381859","38","0"
"191413","-6.00123856","37.3713979","3","0"
"191462","-5.99385058","37.37473433","18","0"
"191468","-5.99439494","37.37494021","24","0"
"172478","-5.98758739","37.4136987","46266","0"
"174599","-5.96887175","37.37906139","62","0"
"183298","-5.9658225","37.39201236","46062","T"
"171986","-5.9489964","37.37260377","41","0"
"183255","-5.9488096","37.38698886","30060","T"
"254857","-5.91764621","37.39680065","46568","0"
"171937","-5.95369858","37.36788061","12","0"
"171943","-5.95278574","37.36933976","37","0"
"172435","-5.95049255","37.40525976","46155","X"
"172976","-5.94314192","37.40031722","20","0"
"172484","-5.95900959","37.4111636","46210","0"
"174648","-5.9713808","37.35661748","67","0"
"174642","-5.96426063","37.35867763","61","T"
"292186","-5.91986991","37.39378433","46729","0"
"191860","-6.01004866","37.40370741","2","0"
"174201","-5.98192701","37.35915243","147","T"
"191611","-5.99955816","37.38917892","2","0"
"245468","-5.97997779","37.38593221","1","0"
"245711","-5.98006907","37.3856823","46456","0"
"310388","-5.97492814","37.37020174","2","0"
"172627","-5.96376639","37.39240513","46248","0"
"172286","-5.94835804","37.37768344","30","T"
"183447","-5.97047883","37.40833898","40263","0"
"172384","-5.96731775","37.40984445","44268","0"
"174299","-5.95594977","37.36522032","34","0"
"172876","-5.92999022","37.40541314","8","0"
"173119","-5.94190286","37.40506848","12","0"
"183204","-5.97006641","37.41997222","43557","0"
"192252","-6.00362657","37.41558278","7","0"
"249647","-5.9601984","37.35964224","177","0"
"191662","-6.00905485","37.39044461","34","0"
"247434","-6.00414572","37.36891535","46662","0"
"174399","-5.94665839","37.38641162","18","R"
"192203","-5.97710485","37.4117692","46786","0"
"233909","-5.99743163","37.36794538","31","0"
"174350","-5.95300414","37.37527997","12","T"
"172186","-5.93536237","37.37406708","1083","0"
"268041","-5.91762852","37.40633434","10","0"
"245860","-5.95771039","37.36520745","35","T"
"172235","-5.9859993","37.36598389","134","0"
"172727","-5.91445172","37.39090005","46779","0"
"191903","-6.0037407","37.40575767","11","X"
"191974","-6.00745375","37.40618737","63","X"
"174662","-5.96708097","37.35984202","81","T"
"191642","-6.0135828","37.39012636","14","0"
"191571","-5.99758328","37.38035476","5","0"
"192235","-5.9893943","37.41221111","36","X"
"245499","-5.99036232","37.35425282","46448","0"
"245831","-5.9466608","37.37604528","1","0"
"172006","-5.94924063","37.37454996","15","0"
"247420","-5.96021713","37.40301467","46481","0"
"250669","-5.96290302","37.4047792","46552","0"
"172670","-5.93935012","37.39452964","1","0"
"183413","-5.98214911","37.42458303","2821","0"
"217112","-5.92205744","37.39221068","46412","0"
"174330","-5.95729912","37.36316745","33","0"
"191880","-5.9988141","37.40538681","4","0"
"191997","-6.00679675","37.40636237","83","0"
"174685","-5.96508339","37.35654481","104","0"
"191665","-6.00919369","37.39045217","37","0"
"174568","-5.9696535","37.38029691","33","0"
"191548","-6.01131067","37.37808573","1","T"
"183175","-5.96587457","37.41719794","40524","0"
"192212","-5.98117373","37.41194957","4","0"
"247443","-5.9971983","37.36790057","35","0"
"172361","-5.98201517","37.4292064","1119","0"
"174236","-5.95264665","37.37445253","48","0"
"172029","-5.94598023","37.37492669","24","0"
"183390","-5.95527389","37.38737682","30132","0"
"172693","-5.91783525","37.3869746","46796","0"
"173025","-5.94383439","37.40006037","13","0"
"310477","-6.01420348","37.39611183","3","0"
"248631","-5.96729196","37.36104184","1","0"
"245545","-6.0029885","37.38538708","2","0"
"245877","-6.00410301","37.37401471","1","0"
"183367","-5.95192543","37.38719886","30083","0"
"183198","-5.97051672","37.42017787","43563","0"
"172292","-5.94950123","37.37790026","32","0"
"172624","-5.95126481","37.40666692","46285","0"
"292169","-5.92213855","37.3960741","46712","0"
"171960","-5.95311429","37.36891915","43","0"
"172956","-5.94075615","37.39912076","9","0"
"247466","-5.9365667","37.40632968","18","0"
"174639","-5.96568886","37.35965024","58","0"
"191619","-5.99936974","37.38946059","4","0"
"227546","-5.98778734","37.38151739","46413","0"
"183221","-5.96815378","37.39301339","45825","0"
"245522","-5.96679917","37.39666124","46168","0"
"172647","-5.96511038","37.39474188","46173","0"
"172315","-5.95078078","37.3779865","43","0"
"171983","-5.94952761","37.37464404","3","0"
"290179","-5.98637698","37.40204584","46691","0"
"248608","-5.97036792","37.43192097","46518","0"
"174307","-5.95651423","37.36448724","42","0"
"245854","-5.95461718","37.36760183","21","0"
"247489","-5.95294866","37.40039283","46495","0"
"172979","-5.94121572","37.39919335","23","X"
"310523","-6.01454155","37.39268434","42","0"
"192066","-6.00853026","37.40652962","148","0"
"202222","-5.97735953","37.3538808","46576","0"
"172246","-5.96168292","37.38257947","18","0"
"191479","-6.00787861","37.37473896","2","0"
"245923","-5.99969852","37.37144569","9","0"
"191402","-6.0036854","37.36860304","9","0"
"183244","-5.94484304","37.38677386","30025","0"
"246000","-5.94329431","37.40310493","46412","0"
"293211","-5.92114834","37.40522464","46766","0"
"295203","-5.91375232","37.40661915","8","0"
"172175","-5.98639264","37.36717373","106","0"
"172169","-5.98610331","37.36669366","101","0"
"172839","-5.93027077","37.40276956","9","0"
"310500","-6.01498545","37.39231439","22","0"
"192089","-6.00850156","37.40663659","170","0"
"202245","-5.9765022","37.35425101","7","0"
"172152","-5.9854408","37.36560248","95","0"
"172146","-5.98631996","37.36705483","91","0"
"245574","-5.9777057","37.38390723","43","0"
"191456","-5.99493619","37.37463625","12","0"
"192120","-5.97981605","37.40764085","1","0"
"183267","-5.97077659","37.40892493","40126","0"
"245900","-5.92376602","37.39709701","21","0"
"172816","-5.92423531","37.40026622","7","0"
"268050","-5.91697488","37.40518819","18","0"
"253843","-5.91927296","37.39935096","46561","0"
"172810","-5.91974511","37.3915441","10","0"
"172933","-5.94086313","37.39916862","4","0"
"192189","-5.99049294","37.41073642","30","T"
"192020","-6.00898527","37.40638369","106","0"
"174708","-5.96085608","37.35880444","127","0"
"244125","-6.00107254","37.37841977","17","X"
"274101","-5.98763999","37.38094029","18","0"
"247543","-6.01228503","37.37722394","3","0"
"183361","-5.9527516","37.38724219","30089","T"
"233898","-6.00118377","37.3682331","21","0"
"172787","-5.9247472","37.39960167","16","0"
"250715","-5.91974204","37.40614561","14","0"
"248625","-5.97334888","37.4332853","46535","0"
"171954","-5.95206541","37.36689806","22","0"
"172123","-5.98299807","37.36151822","80","0"
"174213","-5.9840453","37.36273724","159","T"
"172716","-5.91474869","37.38930774","13","T"
"192043","-6.00927051","37.40643256","128","X"
"174731","-5.98540586","37.34982962","27","0"
"172100","-5.98352638","37.36240693","57","0"
"191502","-6.00565734","37.37574466","2","0"
"191379","-5.97503084","37.37746425","25","0"
"239995","-6.0115393","37.3729559","25","0"
"172641","-5.96638535","37.3940872","46185","0"
"245528","-5.96824898","37.39549119","46174","0"
"183338","-5.96382786","37.40271023","12934","0"
"192166","-5.98181552","37.40935918","2","0"
"248602","-5.96977607","37.43164958","46512","0"
"171977","-5.94707819","37.37392493","36","0"
"245946","-5.92378006","37.40539048","25","0"
"172862","-5.93059804","37.40261181","19","T"
"192229","-6.00145066","37.41165939","46646","0"
"191980","-6.00758654","37.40621062","67","X"
"191648","-6.00990459","37.39037972","20","0"
"245837","-5.97612017","37.3846774","5","0"
"174336","-5.95180768","37.37690076","56","T"
"172415","-5.96681993","37.41172719","46149","0"
"247414","-5.978269","37.42363968","46477","0"
"247497","-5.95202542","37.39875254","3","0"
"172996","-5.94148212","37.3993627","39","X"
"173008","-5.94170603","37.39950562","51","X"
"246086","-5.91875644","37.39222379","26","0"
"268058","-5.91784032","37.3926255","28","0"
"172664","-5.91812213","37.39076076","1","0"
"172747","-5.91473311","37.39074957","27","0"
"171906","-5.98007995","37.35576578","12","0"
"174230","-5.98504874","37.3644158","170","0"
"173056","-5.94410439","37.39958329","33","X"
"310414","-5.99807632","37.37977696","10","0"
"191542","-6.00189374","37.37781422","6","0"
"245445","-5.96706358","37.39027516","1","0"
"183384","-5.96695873","37.41153489","41078","0"
"191874","-5.98371914","37.40538708","2","0"
"174562","-5.98736767","37.38085861","12","X"
"172023","-5.9501894","37.3716874","60","0"
"244117","-5.9736633","37.39557652","1","0"
"245777","-5.96947864","37.39386667","46188","0"
"172355","-5.9668875","37.40618451","45870","0"
"183181","-5.98284145","37.42177714","2958","0"
"191780","-6.01232744","37.39616725","9","0"
"192183","-5.9909756","37.41008701","26","0"
"192026","-6.00724564","37.40643916","112","0"
"174714","-5.96029354","37.35954416","133","0"
"172793","-5.9202552","37.39172901","8","0"
"191682","-6.00200799","37.39083942","6","0"
"191694","-6.00192133","37.3910139","17","0"
"303238","-6.0136253","37.388997","20","0"
"245791","-5.9646073","37.39282655","46089","0"
"172547","-5.96625001","37.38785208","46227","T"
"191433","-5.99931139","37.37306866","7","X"
"174370","-5.95264199","37.37413967","83","0"
"174382","-5.94738037","37.37538891","95","0"
"172215","-5.93552172","37.37416739","1102","0"
"172461","-5.95779477","37.41466816","46105","T"
"250709","-5.91936475","37.40561574","8","T"
"172710","-5.91805937","37.39076326","11","0"
"173042","-5.94442997","37.39846999","24","0"
"267025","-5.9436847","37.39724953","58","0"
"191828","-5.99943011","37.39997792","42","T"
"191840","-5.99825888","37.40116979","49","0"
"245645","-5.97615966","37.38360333","49","0"
"239989","-6.01223915","37.37264757","19","0"
"247403","-6.01127112","37.37310439","36","0"
"172401","-5.96710003","37.40991191","44269","0"
"174430","-5.9842221","37.37776882","29","T"
"174516","-5.97314846","37.38827276","10","0"
"245977","-5.94122778","37.40361892","65","0"
"173102","-5.94267208","37.40521758","46782","0"
"266006","-5.96302331","37.39968626","46214","0"
"183430","-5.97180363","37.39970521","12238","0"
"192037","-6.00862527","37.40643395","123","0"
"171860","-5.97899086","37.34381797","11","0"
"189381","-5.97618103","37.35654078","46675","0"
"172106","-5.987418","37.36887848","63","T"
"172069","-5.93958715","37.37022599","1059","0"
"191734","-6.0040821","37.39409772","14","0"
"245929","-5.96894089","37.32863838","14","T"
"171914","-5.98558272","37.36085376","24","0"
"172756","-5.91439598","37.39126191","25","0"
"174576","-5.97061839","37.37792481","39","0"
"245591","-5.97261434","37.38651588","21","T"
"245585","-5.96683215","37.39174871","46325","0"
"191485","-6.00693558","37.37522479","8","0"
"172501","-5.96424279","37.41645507","1150","0"
"191396","-6.00361371","37.36854647","3","0"
"174422","-5.98504865","37.37591476","21","T"
"171920","-5.95626503","37.37489972","1","0"
"183327","-5.95707899","37.3874742","30146","0"
"183321","-5.95775475","37.38751305","30149","0"
"263982","-5.91681768","37.40518622","8","0"
"172507","-5.94874563","37.40408119","46217","0"
"191788","-6.00666283","37.39653997","46652","X"
"192083","-6.00864841","37.40660582","164","0"
"265997","-5.91792247","37.38712737","31","0"
"191634","-6.01354954","37.38988322","6","0"
"245691","-5.96777653","37.37480905","2","0"
"245685","-5.96774089","37.3748012","1","0"
"172601","-5.96574239","37.39082455","46240","0"
"172607","-5.96527022","37.39120259","46242","0"
"245242","-5.96404615","37.42205505","44175","0"
"191934","-6.00624603","37.4059793","32","0"
"174622","-5.97347124","37.36058071","56","T"
"172799","-5.91691044","37.39303711","14","0"
"191688","-5.99855756","37.3910468","1","0"
"191439","-6.00873586","37.37353029","3","0"
"247460","-6.00991143","37.37377626","49","0"
"267031","-5.95907758","37.39859503","1","0"
"245637","-5.97125591","37.37146138","25","0"
"174376","-5.94822723","37.37524819","89","0"
"172209","-5.93505474","37.37387886","1097","0"
"183275","-5.9427975","37.38669246","30013","0"
"173048","-5.94435993","37.39889796","28","0"
"191834","-5.9985332","37.40088864","45","0"
"192080","-6.00858211","37.40659444","161","0"
"192129","-6.00914766","37.40696334","199","X"
"191588","-6.01332774","37.38207476","1","0"
"245491","-5.97502044","37.38336405","29","0"
"174522","-5.97277304","37.38791056","16","X"
"172850","-5.91917217","37.40567267","1","0"
"245737","-5.9514763","37.37764137","110","T"
"172653","-5.96013428","37.39755955","46077","0"
"172112","-5.98393972","37.36311888","69","0"
"174276","-5.95445928","37.36688952","172","0"
"310514","-6.01437019","37.39262978","36","0"
"191820","-6.00044667","37.39889338","35","0"
"191986","-6.00690789","37.40629737","73","0"
"192057","-6.00839788","37.40650695","142","0"
"174745","-5.97200875","37.37221087","13","0"
"172587","-5.96529479","37.39191835","46305","0"
"183330","-5.9560682","37.38742264","30137","0"
"245677","-5.96810124","37.39354491","1","0"
"268064","-5.97079333","37.40898857","40272","X"
"183401","-5.96710872","37.4116207","41071","0"
"245843","-5.91719519","37.40967496","3","0"
"183164","-5.96413957","37.42191151","44167","0"
"174247","-5.95305899","37.37510461","9","0"
"173085","-5.94007535","37.40510941","2","0"
"293202","-5.92078954","37.40499915","46758","0"
"172089","-5.98434322","37.3637816","46","0"
"172753","-5.91809367","37.38975776","6","0"
"192175","-6.00232574","37.40933487","12","T"
"174224","-5.9845515","37.36358199","164","0"
"245322","-5.99215602","37.39268215","4","0"
"172232","-5.95781173","37.38540308","2","0"
"245937","-5.96568226","37.37169231","46609","0"
"243115","-5.960883","37.38759465","30153","0"
"245771","-6.00887395","37.37367725","8","0"
"174390","-5.9488262","37.37728146","103","X"
"172183","-5.93525551","37.37399928","1082","0"
"172730","-5.91716391","37.39076258","18","0"
"191937","-6.00527163","37.40601968","35","0"
"174625","-5.98013618","37.35699977","26","0"
"233892","-6.00404412","37.36868357","17","0"
"172301","-5.95673011","37.37522526","25","0"
"183281","-5.95026209","37.38708208","30071","0"
"172538","-5.96773453","37.39666414","46203","X"
"245794","-5.96538922","37.3937425","46084","0"
"172375","-5.95935301","37.40448519","46295","0"
"245130","-5.96951347","37.42914602","46432","0"
"174367","-5.9522169","37.37471477","80","X"
"174296","-5.95738193","37.36565764","31","0"
"172965","-5.94072933","37.39910108","12","0"
"310491","-6.01407249","37.39373405","13","0"
"191914","-6.00539112","37.405833","18","0"
"171897","-5.97911458","37.35440331","8","0"
"174651","-5.97264295","37.35746124","70","0"
"174602","-5.97051432","37.36399138","1","ASEP"
"183307","-5.96507238","37.39226568","46047","0"
"172610","-5.96647554","37.39023487","46244","0"
"183258","-5.94924622","37.3870159","30064","0"
"172561","-5.95847032","37.3906806","46179","0"
"245534","-5.96944309","37.39452498","46180","0"
"172352","-5.95975858","37.3969611","46076","0"
"245485","-5.97280566","37.40042482","46320","0"
"172020","-5.94899686","37.37244242","57","0"
"292183","-5.92044111","37.39353062","46726","0"
"171946","-5.95235999","37.36989601","38","0"
"172942","-5.94422158","37.39753736","38","0"
"173016","-5.94126352","37.39942102","59","0"
"172893","-5.93018989","37.40548189","13","0"
"191728","-6.00405934","37.39382194","8","0"
"191894","-6.00439814","37.40566301","5","T"
"191651","-6.00985483","37.39040334","23","0"
"174416","-5.98518826","37.37592475","15","T"
"174582","-5.9695092","37.37972468","45","0"
"172661","-5.96938368","37.39359532","46186","0"
"172424","-5.96416204","37.40429654","1135","0"
"172495","-5.98750607","37.41363192","46267","0"
"171997","-5.95057826","37.37138938","47","0"
"174339","-5.95150574","37.37715761","59","X"
"183238","-5.945528","37.38681022","30031","T"
"172252","-5.95784975","37.38544322","7","0"
"247500","-5.95130869","37.39807347","6","0"
"172916","-5.94301033","37.39715545","24","T"
"292203","-5.92014459","37.40381874","3","0"
"191751","-6.00723958","37.39561288","46605","0"
"191800","-6.00612539","37.39697003","46626","0"
"191745","-6.00370779","37.39542557","19","0"
"191794","-5.99654512","37.39702784","1","0"
"191628","-6.01166731","37.38953097","9","0"
"174433","-5.9844386","37.37736502","32","T"
"174439","-5.98208793","37.37773935","2","T"
"174482","-5.97583971","37.37508183","27","0"
"283149","-6.00879165","37.37732331","1","0"
"172275","-5.95355648","37.38510415","12","X"
"290188","-5.98901839","37.4029301","46700","0"
"174267","-5.95475123","37.36678608","168","0"
"245894","-5.92396517","37.39641519","6","0"
"257894","-5.91320863","37.40631511","5","0"
"174316","-5.95705583","37.36349999","20","0"
"191771","-6.00671535","37.39618137","46680","0"
"191943","-6.00553048","37.406064","41","X"
"174459","-5.97513024","37.37695376","3","0"
"245800","-6.00647201","37.37189311","17","0"
"183287","-5.95071729","37.3871137","30074","0"
"290162","-5.92323637","37.40032883","6","0"
"175713","-5.95670897","37.36395821","139","0"
"173036","-5.9440821","37.39962827","19","X"
"172544","-5.95062463","37.40602485","46283","0"
"172467","-5.95779473","37.41465284","46107","0"
"171877","-5.98260101","37.3602945","6","0"
"174631","-5.98069962","37.35763138","175","0"
"191920","-6.00559031","37.40586996","23","T"
"236946","-6.01063116","37.37868615","1","0"
"171854","-5.96388355","37.37779413","2","T"
"245602","-5.96676995","37.39101645","46231","0"
"172444","-5.96341635","37.40014747","46195","0"
"183264","-5.97083061","37.40904278","40128","0"
"172395","-5.96667631","37.40939084","1129","T"
"172518","-5.96476239","37.4182594","1159","0"
"171903","-5.95119054","37.37092328","5","0"
"292177","-5.92170132","37.39523295","46720","0"
"183215","-5.97053454","37.4202286","43550","0"
"172567","-5.95804194","37.39494949","46223","0"
"173059","-5.94419706","37.39934526","36","X"
"172985","-5.94328296","37.40032279","29","0"
"279119","-5.95464053","37.40843875","3","0"
"191814","-5.98933077","37.39820786","7","0"
"172083","-5.98416282","37.36360752","40","X"
"174502","-5.97065622","37.36979941","2","0"
"245671","-5.96736766","37.39304802","45835","0"
"172332","-5.96690781","37.40623536","45869","0"
"192063","-5.98259786","37.40717548","46588","0"
"183407","-5.97826304","37.42810565","3396","0"
"183158","-5.96900221","37.42271729","43431","0"
"174253","-5.95515697","37.36597488","155","0"
"172830","-5.93217441","37.40033206","2","0"
"173079","-5.94811511","37.40631371","1177","0"
"245920","-5.92735503","37.40293042","27","0"
"295200","-5.9138983","37.4066552","5","0"
"192206","-6.001623","37.41130198","46640","0"
"174396","-5.95846417","37.36157322","147","0"
"172226","-5.98643584","37.36671257","129","0"
"191671","-6.00941808","37.39047977","43","0"
"172189","-5.93470647","37.37369025","1085","0"
"188376","-5.97696525","37.38365521","11","0"
"247437","-6.00393108","37.36886954","34","0"
"248611","-5.97065647","37.43205175","46521","0"
"174359","-5.95055322","37.37747702","72","0"
"245814","-5.95246162","37.36945757","53","0"
"247486","-5.95298432","37.40044384","46492","0"
"172724","-5.91671002","37.38975997","2","0"
"172736","-5.91553294","37.38974988","3","0"
"191765","-6.00678973","37.39609261","46602","0"
"191851","-5.99696585","37.40249007","55","0"
"191863","-6.00351864","37.40423035","2","0"
"192112","-6.00916802","37.40681757","185","X"
"245720","-5.96934037","37.33523634","26","0"
"310640","-5.98393538","37.39473075","2","0"
"183358","-5.96870327","37.39937103","13112","0"
"192100","-5.98276447","37.4073546","2","0"
"174453","-5.98196334","37.37704594","16","T"
"183195","-5.96390065","37.42200671","44153","0"
"247380","-5.95368307","37.38730703","30156","0"
"172879","-5.94208531","37.39713896","4","T"
"173128","-5.93453209","37.4100451","21","0"
"174702","-5.96124203","37.35829194","121","0"
"171883","-5.98275799","37.36055235","9","T"
"172132","-5.9869003","37.36802199","88","0"
"172046","-5.93957313","37.370251089999996","1054","0"
"192049","-6.00757956","37.40649635","134","0"
"227706","-5.98009189","37.38405477","18","0"
"191459","-5.99377262","37.37471337","15","T"
"245657","-5.97501631","37.37557725","32","0"
"172524","-5.9640852","37.41864905","1164","0"
"183393","-5.95127142","37.38714833","30078","T"
"172475","-5.94038335","37.42530059","1138","0"
"175733","-5.95679117","37.36411961","74","0"
"175721","-5.95671845","37.36421415","69","0"
"173065","-5.94407287","37.39965493","41","0"
"203218","-5.98638719","37.356023","46589","0"
"172673","-5.91792395","37.38695817","46795","0"
"246006","-5.95548731","37.40131187","1","0"
"172922","-5.94412671","37.39743872","27","0"
"191757","-6.00701241","37.39582059","46673","0"
"192249","-6.00358322","37.41555536","4","0"
"172773","-5.92478691","37.40001326","2","0"
"245863","-5.9267517","37.4010078","17","0"
"268044","-5.91763564","37.40612782","13","0"
"245857","-5.95502236","37.36777714","24","0"
"191857","-6.01033636","37.40360069","12","0"
"172630","-5.96394922","37.39248745","46250","0"
"245714","-5.9800261","37.38535567","46459","0"
"174545","-5.9798327","37.38420484","7","0"
"183450","-5.97040611","37.40836234","40264","0"
"247386","-5.92055559","37.38826237","10","0"
"183201","-5.97049963","37.4201255","43566","0"
"191957","-6.00619273","37.40617726","54","T"
"192006","-6.0073906","37.40638591","92","0"
"175727","-5.98080642","37.35713414","25","0"
"202236","-5.97674117","37.35425419","11","0"
"174694","-5.96404055","37.35681357","113","0"
"191465","-5.99498824","37.37489051","21","0"
"246155","-5.95926702","37.37644065","46469","0"
"174596","-5.96894364","37.37906747","59","T"
"183301","-5.9665633","37.39299382","45852","0"
"245565","-5.97735064","37.38379508","35","0"
"171989","-5.9481802","37.37306959","42","0"
"183350","-5.96914433","37.39914118","13115","0"
"172432","-5.96348173","37.40009791","46191","0"
"172481","-5.96441613","37.41647352","1139","0"
"171940","-5.95204868","37.37000785","15","0"
"172530","-5.95018226","37.39897932","1166","0"
"172973","-5.94149229","37.39956715","17","0"
"263959","-5.94284255","37.40023178","67","0"
"245614","-5.93681303","37.41127574","10","R"
"171891","-5.98253741","37.36014959","15","0"
"173022","-5.94443236","37.39835214","10","0"
"173071","-5.9441851","37.39937077","45","X"
"310526","-6.01493188","37.39306562","44","0"
"191998","-6.00726718","37.40635914","84","X"
"174686","-5.96495876","37.35657605","105","0"
"191666","-6.00927465","37.39045213","38","0"
"227547","-5.98773489","37.38151593","46414","0"
"174425","-5.9852192","37.37597872","24","T"
"183176","-5.96590478","37.41748822","40984","0"
"245523","-5.96691763","37.39655509","46169","0"
"247515","-5.95075684","37.39535297","46502","0"
"173097","-5.93461046","37.41075049","9","T"
"172433","-5.95798134","37.41453861","46206","0"
"292218","-5.92044689","37.40452933","10","0"
"172101","-5.98307114","37.36164414","58","T"
"172765","-5.9178727","37.38975849","11","0"
"245855","-5.95474797","37.36766074","22","0"
"192021","-6.00870592","37.40639179","107","0"
"189390","-5.9758968","37.3564636","46585","0"
"174709","-5.96078623","37.35889422","128","0"
"191689","-6.00222849","37.39095411","12","0"
"245500","-5.97649634","37.38364486","30","0"
"245168","-5.98682063","37.42656616","1","0"
"183199","-5.97034283","37.42012574","43568","0"
"174377","-5.94709341","37.37692407","90","0"
"245832","-5.94652238","37.37594736","2","T"
"247492","-5.95291849","37.40034357","46498","0"
"173074","-5.94369291","37.40512733","2","T"
"172078","-5.98335643","37.36212651","35","0"
"172742","-5.91437887","37.39161316","23","0"
"191952","-6.0075412","37.40611906","50","0"
"174640","-5.96605593","37.35995504","59","0"
"171886","-5.98119315","37.35791094","12","T"
"191620","-6.0113453","37.38942538","46771","T"
"172648","-5.96679793","37.39439129","46257","0"
"233901","-5.99759409","37.36761382","46428","0"
"172055","-5.94776168","37.37355722","71","0"
"171984","-5.95038495","37.37153484","40","0"
"290180","-5.98652412","37.40215304","46692","T"
"183293","-5.96902426","37.39386877","45785","0"
"292172","-5.92099716","37.39554744","46715","0"
"172316","-5.94941357","37.37819022","44","T"
"174308","-5.95658135","37.36439383","43","0"
"172980","-5.94138001","37.3994996","24","0"
"173051","-5.94347915","37.40029062","24","0"
"245901","-5.92375335","37.39704722","22","T"
"172719","-5.91550172","37.3885419","15","0"
"310478","-6.0142067","37.39610211","4","0"
"191975","-6.0095369","37.40616221","64","0"
"245546","-6.00299433","37.38537198","3","0"
"191643","-6.01367452","37.3901259","15","0"
"172364","-5.96493997","37.40684352","46136","0"
"183270","-5.9440486","37.38673896","30019","0"
"172573","-5.95275978","37.38738779","46273","0"
"173003","-5.9426496","37.40010954","46","0"
"245878","-5.9181336","37.38975492","13","0"
"174331","-5.9573871","37.36304723","150","0"
"172905","-5.9424988","37.39715134","16","T"
"202217","-5.97739388","37.35392174","46589","0"
"171909","-5.97950257","37.35505619","13","0"
"172032","-5.97873392","37.35679315","2","T"
"174663","-5.96642368","37.35931528","82","0"
"192161","-5.99178697","37.40898324","21","T"
"172270","-5.98556289","37.36525844","142","0"
